145,87,50,1
146,88,51,1
148,88,51,1
151,89,52,1
152,88,50,1
152,88,50,1
152,87,47,1
152,87,47,1
155,90,52,1
158,93,55,1
161,97,61,1
164,100,65,1
163,100,67,1
158,98,64,1
154,95,63,1
151,92,60,1
157,96,67,1
158,97,68,1
158,97,68,1
157,96,67,1
156,95,66,1
156,95,66,1
157,96,67,1
158,97,68,1
159,98,69,1
161,100,71,1
163,102,73,1
162,101,72,1
159,98,69,1
159,98,69,1
161,100,71,1
164,103,74,1
161,100,69,1
162,102,68,1
160,99,68,1
157,96,65,1
157,96,65,1
162,101,70,1
164,105,75,1
164,105,75,1
165,106,76,1
166,107,77,1
164,107,78,1
165,108,79,1
165,108,79,1
166,109,80,1
165,110,80,1
165,109,82,1
162,104,80,1
163,105,81,1
163,107,84,1
164,108,85,1
162,107,86,1
159,107,85,1
156,106,83,1
155,105,82,1
158,108,85,1
157,107,84,1
145,87,50,1
146,88,51,1
148,88,51,1
150,90,53,1
152,90,51,1
153,89,51,1
154,89,49,1
153,88,48,1
156,91,53,1
158,93,55,1
160,96,60,1
161,99,62,1
160,100,64,1
158,98,64,1
155,96,64,1
153,94,62,1
157,96,67,1
158,97,68,1
159,98,69,1
158,97,68,1
157,96,67,1
156,95,66,1
157,96,67,1
159,98,69,1
159,98,69,1
161,100,71,1
163,102,73,1
162,101,72,1
160,99,70,1
159,98,69,1
161,100,71,1
162,101,70,1
161,101,67,1
162,102,68,1
160,99,68,1
157,96,65,1
157,96,65,1
160,99,68,1
160,101,71,1
159,100,70,1
164,105,75,1
164,105,75,1
163,106,77,1
164,107,78,1
165,108,79,1
166,109,80,1
165,110,80,1
166,110,83,1
165,107,83,1
165,107,83,1
165,109,86,1
165,111,87,1
162,110,88,1
161,109,87,1
159,109,86,1
158,108,85,1
160,110,87,1
159,109,84,1
145,86,52,1
146,87,53,1
149,89,53,1
152,90,53,1
154,90,52,1
155,91,53,1
155,90,52,1
155,90,52,1
158,93,55,1
159,94,56,1
159,95,59,1
161,97,62,1
160,97,64,1
158,98,64,1
156,97,65,1
155,96,64,1
157,96,67,1
159,98,69,1
160,99,70,1
160,99,70,1
158,97,68,1
158,97,68,1
159,98,69,1
160,99,70,1
158,97,68,1
161,100,71,1
163,102,73,1
164,103,74,1
162,101,72,1
160,99,70,1
160,99,70,1
160,99,70,1
160,99,68,1
162,102,68,1
161,100,69,1
158,97,66,1
157,96,65,1
158,97,66,1
157,98,68,1
155,96,66,1
159,102,72,1
160,103,73,1
161,104,75,1
162,105,76,1
163,108,78,1
164,109,79,1
165,109,82,1
166,110,83,1
167,109,85,1
167,109,85,1
167,111,88,1
167,111,88,1
165,110,89,1
162,110,88,1
160,109,88,1
160,109,88,1
162,112,89,1
161,111,88,1
146,87,53,1
147,88,54,1
149,89,53,1
151,91,55,1
154,92,55,1
156,92,54,1
157,92,54,1
156,91,53,1
159,94,56,1
159,94,56,1
158,94,58,1
158,96,59,1
156,96,60,1
157,97,63,1
157,98,66,1
157,98,66,1
157,96,67,1
159,98,69,1
161,100,71,1
161,100,71,1
160,99,70,1
159,98,69,1
160,99,70,1
161,100,71,1
159,98,69,1
161,100,71,1
163,102,73,1
164,103,74,1
163,102,73,1
161,100,71,1
159,98,69,1
158,97,68,1
158,97,66,1
161,101,67,1
161,100,69,1
159,98,67,1
159,98,67,1
160,99,68,1
159,100,70,1
156,97,67,1
158,101,71,1
158,101,71,1
160,103,74,1
161,104,75,1
162,107,77,1
164,109,79,1
165,109,82,1
166,110,83,1
167,109,85,1
167,109,85,1
166,110,87,1
165,111,87,1
163,111,89,1
162,110,88,1
161,110,89,1
160,109,88,1
162,112,89,1
161,111,88,1
147,88,56,1
148,89,57,1
150,90,56,1
154,91,56,1
156,92,56,1
156,92,56,1
157,92,54,1
156,91,53,1
158,93,55,1
158,93,55,1
157,93,57,1
157,93,58,1
157,94,61,1
156,96,62,1
157,98,66,1
158,99,67,1
155,96,66,1
158,99,69,1
160,101,71,1
161,102,72,1
160,101,71,1
159,100,70,1
159,100,70,1
160,101,71,1
159,100,70,1
160,101,71,1
161,102,72,1
163,104,74,1
163,104,74,1
161,102,72,1
158,99,69,1
155,96,66,1
156,95,64,1
159,98,67,1
161,100,69,1
160,99,68,1
160,101,71,1
163,104,74,1
163,104,74,1
161,102,72,1
157,100,71,1
158,101,72,1
158,103,73,1
160,105,75,1
162,106,79,1
164,108,81,1
165,109,82,1
166,110,83,1
166,108,84,1
166,108,84,1
164,108,85,1
164,108,85,1
162,107,86,1
160,108,87,1
159,108,87,1
159,108,87,1
160,109,88,1
160,110,87,1
148,89,57,1
149,90,58,1
151,90,59,1
152,92,58,1
154,91,56,1
155,91,55,1
155,90,52,1
155,90,52,1
156,91,53,1
156,91,53,1
155,91,55,1
155,93,56,1
154,94,58,1
156,96,62,1
156,97,65,1
157,98,66,1
154,95,65,1
157,98,68,1
160,101,71,1
161,102,72,1
161,102,72,1
160,101,71,1
159,100,70,1
160,101,71,1
161,102,72,1
161,102,72,1
161,102,72,1
162,103,73,1
162,103,73,1
161,102,72,1
158,99,69,1
155,96,66,1
156,95,64,1
159,98,67,1
160,99,68,1
159,98,67,1
160,101,71,1
164,105,75,1
165,106,76,1
162,105,75,1
158,101,72,1
159,102,73,1
159,104,74,1
160,105,75,1
162,106,79,1
163,107,80,1
164,108,81,1
165,109,82,1
166,108,84,1
165,107,83,1
163,107,84,1
161,106,85,1
159,107,86,1
159,107,86,1
158,107,86,1
159,108,87,1
159,108,87,1
159,109,86,1
149,89,61,1
150,91,61,1
151,90,59,1
154,91,58,1
154,90,55,1
154,90,55,1
153,87,52,1
153,87,52,1
153,87,52,1
154,88,53,1
154,90,54,1
156,92,57,1
156,93,60,1
155,95,61,1
154,95,63,1
155,96,64,1
153,94,64,1
156,97,67,1
159,100,70,1
161,102,72,1
161,102,72,1
160,101,71,1
159,100,70,1
159,100,70,1
163,104,74,1
161,102,72,1
160,101,71,1
160,101,71,1
161,102,72,1
161,102,72,1
158,99,69,1
156,97,67,1
157,98,68,1
159,100,70,1
158,99,69,1
156,97,67,1
157,98,68,1
161,102,72,1
161,104,75,1
161,104,75,1
160,103,74,1
159,104,74,1
160,104,77,1
161,105,78,1
161,107,79,1
162,108,80,1
163,109,83,1
164,108,83,1
167,109,87,1
166,108,86,1
163,106,86,1
162,105,85,1
161,106,86,1
159,107,86,1
159,108,89,1
160,109,90,1
160,109,88,1
160,109,88,1
150,90,62,1
150,90,62,1
152,91,62,1
152,91,60,1
153,90,57,1
153,89,54,1
152,86,52,1
151,85,50,1
151,85,50,1
153,87,52,1
154,90,54,1
155,93,56,1
154,94,58,1
155,95,61,1
154,95,61,1
153,94,62,1
152,93,63,1
155,96,66,1
159,100,70,1
161,102,72,1
161,102,72,1
160,101,71,1
159,100,70,1
159,100,70,1
165,106,76,1
162,103,73,1
159,100,70,1
159,100,70,1
160,101,71,1
161,102,72,1
159,100,70,1
156,97,67,1
159,100,70,1
160,101,71,1
158,99,69,1
154,95,65,1
154,95,65,1
156,99,69,1
158,101,72,1
158,101,72,1
160,105,75,1
160,105,75,1
161,105,78,1
161,105,78,1
161,107,79,1
162,108,80,1
162,108,82,1
162,108,82,1
167,111,88,1
167,109,87,1
164,107,87,1
162,107,86,1
160,108,87,1
160,108,87,1
160,109,90,1
161,110,91,1
161,110,89,1
161,110,89,1
150,90,64,1
149,89,61,1
147,86,58,1
148,84,56,1
153,88,58,1
157,92,60,1
156,90,56,1
151,85,51,1
153,87,52,1
154,88,53,1
154,90,54,1
154,90,54,1
153,90,55,1
152,92,58,1
154,95,61,1
156,97,65,1
155,98,68,1
157,100,70,1
159,102,72,1
159,102,72,1
157,100,70,1
155,98,68,1
154,97,67,1
154,97,67,1
156,99,69,1
159,102,72,1
161,104,74,1
159,102,72,1
157,100,70,1
156,99,69,1
158,101,71,1
160,103,73,1
157,98,68,1
157,98,68,1
156,99,69,1
156,99,69,1
156,99,70,1
157,100,71,1
157,100,71,1
156,101,71,1
157,101,74,1
158,102,75,1
158,104,78,1
158,104,78,1
159,105,79,1
160,106,80,1
161,107,81,1
162,106,81,1
164,106,84,1
163,105,85,1
162,105,86,1
162,105,86,1
161,105,88,1
159,106,88,1
158,107,88,1
158,107,88,1
158,107,88,1
158,107,86,1
155,95,69,1
154,94,68,1
152,90,65,1
149,88,60,1
154,90,62,1
157,92,62,1
155,89,57,1
149,83,49,1
145,79,44,1
147,81,46,1
148,84,48,1
148,86,49,1
148,88,52,1
150,90,54,1
152,93,59,1
154,95,61,1
150,94,61,1
153,96,66,1
156,99,69,1
157,100,70,1
157,100,70,1
157,100,70,1
158,101,71,1
159,102,72,1
157,100,70,1
158,101,71,1
159,102,72,1
158,101,71,1
157,100,70,1
157,100,70,1
158,101,71,1
159,102,72,1
159,100,70,1
159,100,70,1
156,99,69,1
155,98,68,1
156,99,70,1
157,100,71,1
157,102,72,1
158,103,73,1
158,102,75,1
158,102,75,1
158,104,78,1
159,105,79,1
160,106,80,1
160,106,80,1
161,107,81,1
161,107,83,1
163,106,86,1
164,106,86,1
163,106,87,1
162,107,87,1
160,107,89,1
160,107,89,1
159,108,89,1
159,108,89,1
158,107,88,1
159,108,89,1
160,99,78,1
159,99,75,1
157,95,70,1
155,91,64,1
157,92,64,1
158,93,63,1
155,89,57,1
149,83,49,1
141,75,40,1
142,76,41,1
144,80,44,1
148,84,48,1
151,88,53,1
152,92,56,1
153,94,60,1
154,95,63,1
150,93,63,1
152,95,65,1
155,98,68,1
156,99,69,1
156,99,69,1
157,100,70,1
158,101,71,1
159,102,72,1
158,101,71,1
157,100,70,1
157,100,70,1
157,100,70,1
158,101,71,1
159,102,72,1
158,101,71,1
157,100,70,1
158,101,72,1
157,100,71,1
156,99,70,1
156,99,70,1
155,100,70,1
157,102,72,1
159,103,76,1
160,104,77,1
158,104,78,1
158,104,78,1
158,104,78,1
159,105,79,1
158,106,82,1
158,106,82,1
159,107,83,1
161,107,83,1
164,107,87,1
165,107,87,1
164,107,88,1
164,107,88,1
163,107,90,1
161,108,90,1
160,109,92,1
160,109,92,1
160,109,90,1
160,109,90,1
160,99,78,1
160,99,78,1
159,97,74,1
156,94,69,1
157,93,66,1
158,93,65,1
156,89,60,1
150,84,52,1
144,78,44,1
145,79,44,1
146,82,46,1
149,87,50,1
152,92,56,1
155,95,59,1
155,96,62,1
155,96,62,1
154,98,65,1
156,99,69,1
157,100,70,1
156,99,69,1
155,98,68,1
154,97,67,1
154,97,67,1
155,98,68,1
159,102,72,1
157,100,70,1
155,98,68,1
156,99,69,1
159,102,72,1
160,103,73,1
158,101,71,1
155,98,68,1
156,99,70,1
157,100,71,1
158,101,72,1
159,102,73,1
159,104,74,1
159,104,74,1
159,103,76,1
158,102,75,1
158,104,78,1
159,105,79,1
159,105,79,1
160,106,80,1
158,106,82,1
159,107,83,1
159,107,83,1
161,107,83,1
164,107,87,1
165,107,87,1
164,107,88,1
163,108,88,1
162,109,91,1
162,109,91,1
161,110,93,1
161,110,93,1
161,110,91,1
161,110,91,1
157,96,77,1
158,97,76,1
159,97,74,1
159,95,70,1
159,93,67,1
160,95,67,1
158,91,62,1
154,88,56,1
149,83,49,1
149,83,49,1
148,84,48,1
151,87,51,1
154,91,56,1
154,94,58,1
153,95,58,1
152,93,59,1
154,98,65,1
154,99,68,1
155,100,69,1
154,99,68,1
153,98,67,1
153,98,67,1
154,99,68,1
155,100,69,1
158,103,72,1
155,100,69,1
153,98,67,1
154,99,68,1
157,102,71,1
158,103,72,1
156,101,70,1
154,99,68,1
152,95,66,1
155,98,69,1
159,104,74,1
162,107,77,1
163,107,80,1
161,105,78,1
157,103,75,1
155,101,73,1
159,105,79,1
160,106,80,1
158,106,82,1
158,106,82,1
158,106,82,1
159,107,83,1
158,108,83,1
159,107,83,1
164,107,87,1
165,106,88,1
164,107,90,1
165,108,91,1
164,108,93,1
163,110,94,1
162,111,94,1
162,111,94,1
162,111,94,1
162,111,92,1
155,94,75,1
158,97,78,1
160,98,77,1
159,97,74,1
160,96,71,1
162,97,69,1
161,94,65,1
157,91,59,1
153,87,53,1
150,84,50,1
147,83,47,1
147,85,48,1
149,89,53,1
152,92,56,1
151,93,56,1
148,92,57,1
148,94,60,1
150,95,64,1
151,96,65,1
152,97,66,1
153,98,67,1
155,100,69,1
158,103,72,1
161,106,75,1
156,101,70,1
155,100,69,1
154,99,68,1
155,100,69,1
156,101,70,1
156,101,70,1
156,101,70,1
155,100,69,1
151,94,65,1
154,97,68,1
159,104,74,1
163,108,78,1
164,108,81,1
162,106,79,1
157,103,75,1
154,100,72,1
160,106,80,1
160,106,80,1
158,106,82,1
159,107,83,1
159,107,83,1
159,107,83,1
158,108,83,1
159,107,83,1
163,106,86,1
164,105,87,1
164,107,90,1
164,108,91,1
162,109,93,1
163,110,94,1
162,111,94,1
163,112,95,1
163,112,95,1
162,111,92,1
157,96,78,1
161,100,81,1
164,102,81,1
164,99,77,1
164,98,74,1
164,99,71,1
162,95,66,1
159,93,61,1
158,92,58,1
154,88,54,1
148,84,48,1
149,85,49,1
152,89,54,1
155,95,59,1
155,97,60,1
154,95,61,1
149,93,60,1
149,94,63,1
151,96,65,1
151,96,65,1
152,97,66,1
155,100,69,1
158,103,72,1
161,106,75,1
154,99,68,1
155,100,69,1
156,101,70,1
156,101,70,1
155,100,69,1
154,99,68,1
155,100,69,1
156,101,70,1
152,97,67,1
154,99,69,1
157,101,74,1
159,103,76,1
161,105,78,1
160,104,77,1
158,104,78,1
158,104,78,1
161,107,81,1
161,107,81,1
159,107,83,1
159,107,83,1
159,107,83,1
159,107,83,1
158,108,83,1
159,107,85,1
162,105,86,1
164,105,87,1
163,106,89,1
164,107,90,1
164,108,93,1
163,110,94,1
162,110,96,1
163,111,97,1
163,112,95,1
162,111,94,1
158,99,81,1
165,104,86,1
167,106,87,1
165,103,82,1
163,101,76,1
164,100,73,1
161,97,69,1
158,95,64,1
161,98,65,1
156,93,60,1
150,87,52,1
149,89,53,1
154,94,58,1
159,101,64,1
161,103,66,1
159,103,68,1
153,97,64,1
154,97,67,1
154,97,67,1
153,96,66,1
152,95,65,1
153,96,66,1
155,98,68,1
158,101,71,1
154,97,67,1
156,99,69,1
158,101,71,1
157,100,70,1
155,98,68,1
153,96,66,1
155,98,68,1
158,101,71,1
156,99,70,1
155,99,72,1
155,99,72,1
155,99,72,1
157,101,74,1
159,103,76,1
161,105,78,1
161,107,79,1
161,107,79,1
161,107,79,1
161,107,81,1
159,108,81,1
159,108,81,1
159,107,83,1
159,107,83,1
159,107,83,1
162,105,85,1
162,105,85,1
163,106,87,1
163,107,90,1
164,108,91,1
163,110,94,1
163,110,94,1
164,111,95,1
164,111,95,1
163,110,92,1
159,100,82,1
160,101,83,1
161,103,83,1
162,104,82,1
161,103,81,1
160,102,78,1
159,102,75,1
160,100,72,1
155,96,66,1
152,95,65,1
148,92,59,1
146,90,55,1
150,94,59,1
156,100,65,1
158,102,65,1
156,100,65,1
158,99,67,1
156,97,65,1
155,96,64,1
155,96,64,1
156,97,65,1
156,97,65,1
155,96,64,1
154,95,63,1
153,94,62,1
157,98,66,1
161,102,70,1
161,102,70,1
157,98,66,1
154,95,63,1
156,97,65,1
158,99,69,1
158,98,72,1
158,98,72,1
160,100,74,1
160,103,76,1
161,104,75,1
163,106,77,1
163,106,76,1
163,108,77,1
161,106,75,1
162,107,76,1
162,107,77,1
162,108,80,1
162,108,80,1
163,109,83,1
163,109,83,1
163,109,83,1
161,107,83,1
162,108,84,1
161,106,85,1
159,104,83,1
161,106,86,1
166,110,93,1
169,113,96,1
169,113,96,1
163,106,89,1
161,104,87,1
159,102,83,1
160,103,84,1
160,103,83,1
161,104,84,1
160,104,81,1
159,103,78,1
157,101,74,1
156,100,73,1
153,98,68,1
153,98,67,1
150,96,62,1
148,94,60,1
151,97,61,1
156,102,66,1
157,103,65,1
155,99,64,1
158,99,67,1
157,96,65,1
156,95,64,1
156,95,64,1
157,96,65,1
157,96,65,1
156,95,64,1
154,93,62,1
154,93,62,1
158,97,66,1
162,101,70,1
162,101,70,1
159,98,67,1
157,96,65,1
159,98,67,1
161,100,71,1
158,98,72,1
158,98,74,1
159,99,73,1
161,101,75,1
160,103,74,1
161,104,74,1
161,105,72,1
162,106,73,1
161,107,73,1
161,107,73,1
162,107,76,1
162,107,77,1
162,108,80,1
162,108,80,1
162,108,82,1
163,109,83,1
161,107,81,1
162,108,82,1
161,107,83,1
158,104,80,1
161,104,84,1
165,108,89,1
168,111,94,1
168,111,94,1
163,104,88,1
161,102,86,1
160,103,83,1
160,103,83,1
160,103,83,1
160,103,83,1
159,103,80,1
158,102,79,1
156,100,75,1
155,99,72,1
155,100,70,1
156,101,71,1
155,100,69,1
153,99,65,1
154,100,64,1
157,103,67,1
156,102,66,1
154,98,63,1
157,98,66,1
157,96,65,1
155,94,63,1
156,95,64,1
157,96,65,1
157,96,65,1
155,94,63,1
154,93,62,1
154,93,62,1
157,96,65,1
161,100,69,1
161,100,69,1
160,99,68,1
159,98,67,1
161,100,69,1
164,103,74,1
159,99,73,1
160,100,76,1
160,100,74,1
160,100,74,1
158,101,72,1
159,102,73,1
160,103,73,1
160,104,71,1
161,107,73,1
161,106,75,1
161,106,76,1
161,106,76,1
161,107,79,1
161,107,79,1
161,107,81,1
161,107,81,1
161,107,81,1
162,108,82,1
161,107,83,1
158,103,82,1
159,102,83,1
163,106,87,1
165,108,91,1
164,107,90,1
162,103,87,1
160,101,85,1
161,104,84,1
161,104,84,1
160,103,83,1
159,103,80,1
158,102,79,1
157,101,76,1
156,100,73,1
155,99,72,1
156,101,71,1
159,104,74,1
159,104,73,1
157,103,69,1
157,103,67,1
158,104,68,1
157,103,67,1
154,98,63,1
157,98,66,1
157,96,65,1
155,94,63,1
156,95,64,1
156,95,64,1
157,96,65,1
155,94,63,1
154,93,62,1
154,93,62,1
157,96,65,1
160,99,68,1
161,100,69,1
161,100,69,1
162,101,70,1
164,103,72,1
166,105,76,1
163,103,77,1
162,102,78,1
162,102,76,1
161,101,75,1
159,102,73,1
159,102,72,1
160,104,71,1
160,104,71,1
161,107,73,1
161,107,73,1
161,106,75,1
161,106,76,1
160,106,78,1
160,106,78,1
160,106,80,1
160,106,80,1
160,106,80,1
162,108,82,1
160,106,82,1
157,103,79,1
158,101,81,1
161,104,85,1
162,105,86,1
161,104,87,1
161,102,86,1
159,100,82,1
160,104,81,1
160,104,81,1
159,103,80,1
158,102,79,1
157,101,78,1
156,100,75,1
156,100,73,1
156,100,73,1
157,102,72,1
160,105,75,1
162,107,76,1
160,105,74,1
159,105,71,1
159,105,71,1
157,103,67,1
155,99,64,1
157,98,66,1
156,97,65,1
155,96,64,1
155,96,64,1
156,97,65,1
156,97,65,1
155,96,64,1
153,94,62,1
155,96,64,1
156,97,65,1
158,99,67,1
159,100,68,1
160,101,69,1
162,103,71,1
164,105,73,1
166,107,77,1
166,106,80,1
166,106,82,1
164,104,78,1
163,103,77,1
161,104,75,1
161,104,75,1
162,105,75,1
163,107,74,1
161,107,73,1
161,106,75,1
161,106,76,1
161,106,76,1
160,106,78,1
160,106,78,1
160,106,80,1
160,106,80,1
160,106,80,1
161,107,81,1
160,106,82,1
157,103,79,1
158,101,81,1
160,103,84,1
161,104,85,1
159,102,83,1
162,103,85,1
160,101,83,1
159,103,80,1
159,103,80,1
158,102,79,1
157,101,78,1
156,100,75,1
157,101,76,1
157,101,74,1
157,101,74,1
156,101,71,1
160,105,75,1
162,107,76,1
160,105,74,1
158,104,70,1
158,104,70,1
157,103,67,1
155,101,65,1
156,100,67,1
157,98,66,1
156,97,65,1
156,97,65,1
157,98,66,1
157,98,66,1
156,97,65,1
154,95,63,1
156,97,65,1
156,97,65,1
157,98,66,1
158,99,67,1
160,101,69,1
162,103,71,1
164,105,73,1
165,106,76,1
168,108,82,1
167,107,83,1
165,105,79,1
164,104,78,1
161,104,75,1
162,105,75,1
164,108,75,1
165,109,76,1
162,108,74,1
162,108,74,1
162,107,76,1
162,107,77,1
160,106,78,1
160,106,78,1
160,106,80,1
160,106,80,1
159,105,79,1
161,107,81,1
161,107,81,1
158,104,80,1
159,102,82,1
162,105,85,1
162,105,86,1
159,102,83,1
163,104,86,1
160,101,83,1
158,102,77,1
157,101,76,1
156,100,75,1
156,100,75,1
156,100,75,1
157,101,76,1
158,102,75,1
159,103,76,1
155,100,70,1
160,105,75,1
162,107,76,1
159,104,73,1
156,101,70,1
157,102,71,1
158,104,70,1
158,102,69,1
159,100,70,1
158,99,69,1
157,98,68,1
157,98,68,1
158,99,69,1
158,99,69,1
157,98,68,1
155,96,66,1
158,99,69,1
157,98,68,1
156,97,67,1
157,98,68,1
