0.23421300,1
0.23415600,1
0.23398600,1
0.23370200,1
0.23330600,1
0.23279900,1
0.23218000,1
0.23145200,1
0.23061500,1
0.22967100,1
0.22862200,1
0.22747000,1
0.22621600,1
0.22486300,1
0.22341400,1
0.22187100,1
0.22023600,1
0.21851300,1
0.21670500,1
0.21481400,1
0.21284300,1
0.21079700,1
0.20867800,1
0.20649100,1
0.20423800,1
0.20192200,1
0.19954900,1
0.19712100,1
0.19464300,1
0.19211700,1
0.18954800,1
0.18693900,1
0.18429500,1
0.18161800,1
0.17891400,1
0.17618400,1
0.17343300,1
0.17066500,1
0.16788200,1
0.16508900,1
0.16228900,1
0.15948400,1
0.15667900,1
0.15387500,1
0.15107700,1
0.14828700,1
0.14550700,1
0.14274100,1
0.13999000,1
0.13725800,1
0.13454600,1
0.13185700,1
0.12919300,1
0.12655500,1
0.12394600,1
0.12136700,1
0.11881900,1
0.11630400,1
0.11382300,1
0.11137800,1
0.10896800,1
0.10659700,1
0.10426300,1
0.10196800,1
0.09971200,1
0.09749600,1
0.09532000,1
0.09318500,1
0.09109100,1
0.08903700,1
0.08702300,1
0.08505100,1
0.08311900,1
0.08122700,1
0.07937500,1
0.07756300,1
0.07579000,1
0.07405600,1
0.07236000,1
0.07070200,1
0.06908200,1
0.06749800,1
0.06594900,1
0.06443700,1
0.06295800,1
0.06151400,1
0.06010300,1
0.05872400,1
0.05737700,1
0.05606100,1
0.05477500,1
0.05351800,1
0.05229100,1
0.05109100,1
0.04991900,1
0.04877300,1
0.04765300,1
0.04655800,1
0.04548800,1
0.04444200,1
0.04341900,1
0.04241800,1
0.04144000,1
0.04048300,1
0.03954700,1
0.03863200,1
0.03773600,1
0.03686000,1
0.03600300,1
0.03516400,1
0.03434400,1
0.03354100,1
0.03275500,1
0.03198700,1
0.03123500,1
0.03049900,1
0.02978000,1
0.02907600,1
0.02838700,1
0.02771400,1
0.02705600,1
0.02641200,1
0.02578300,1
0.02516900,1
0.02456800,1
0.02398200,1
0.02340900,1
0.02285000,1
0.02230400,1
0.02177200,1
0.02125300,1
0.02074700,1
0.02025400,1
0.01977400,1
0.01930600,1
0.01885100,1
0.01840900,1
0.01797900,1
0.01756100,1
0.01715500,1
0.01676100,1
0.01637900,1
0.01600900,1
0.01565000,1
0.01530300,1
0.01496700,1
0.01464300,1
0.01433000,1
0.01402700,1
0.01373600,1
0.01345600,1
0.01318600,1
0.01292700,1
0.01267800,1
0.01244000,1
0.01221200,1
0.01199300,1
0.01178500,1
0.01158700,1
0.01139900,1
0.01122000,1
0.01105000,1
0.01089000,1
0.01074000,1
0.01059800,1
0.01046600,1
0.01034300,1
0.01022800,1
0.01012300,1
0.01002600,1
0.00993800,1
0.00985800,1
0.00978700,1
0.00972500,1
0.00967100,1
0.00962500,1
0.00958800,1
0.00955900,1
0.00953800,1
0.00952600,1
0.00952500,1
0.27030100,1
0.27021100,1
0.26992800,1
0.26945700,1
0.26880000,1
0.26795700,1
0.26693300,1
0.26572800,1
0.26434800,1
0.26279400,1
0.26107300,1
0.25918700,1
0.25714300,1
0.25494500,1
0.25260000,1
0.25011300,1
0.24749200,1
0.24474200,1
0.24187200,1
0.23888700,1
0.23579600,1
0.23260600,1
0.22932600,1
0.22596300,1
0.22252400,1
0.21901900,1
0.21545500,1
0.21184100,1
0.20818400,1
0.20449200,1
0.20077400,1
0.19703700,1
0.19328900,1
0.18953800,1
0.18579000,1
0.18205400,1
0.17833500,1
0.17464000,1
0.17097700,1
0.16735000,1
0.16376600,1
0.16023000,1
0.15674700,1
0.15332300,1
0.14996000,1
0.14666500,1
0.14343900,1
0.14028700,1
0.13721200,1
0.13421600,1
0.13130200,1
0.12847100,1
0.12572400,1
0.12306500,1
0.12049200,1
0.11800600,1
0.11560900,1
0.11329900,1
0.11107600,1
0.10894000,1
0.10688900,1
0.10492300,1
0.10303900,1
0.10123700,1
0.09951300,1
0.09786700,1
0.09629500,1
0.09479600,1
0.09336600,1
0.09200300,1
0.09070400,1
0.08946600,1
0.08828600,1
0.08716000,1
0.08608700,1
0.08506200,1
0.08408200,1
0.08314400,1
0.08224500,1
0.08138200,1
0.08055200,1
0.07975100,1
0.07897600,1
0.07822500,1
0.07749500,1
0.07678300,1
0.07608600,1
0.07540200,1
0.07472800,1
0.07406200,1
0.07340200,1
0.07274500,1
0.07209000,1
0.07143600,1
0.07077900,1
0.07011900,1
0.06945500,1
0.06878400,1
0.06810700,1
0.06742100,1
0.06672700,1
0.06602300,1
0.06530900,1
0.06458400,1
0.06384900,1
0.06310200,1
0.06234400,1
0.06157500,1
0.06079500,1
0.06000400,1
0.05920200,1
0.05839000,1
0.05756900,1
0.05673800,1
0.05589800,1
0.05505100,1
0.05419600,1
0.05333500,1
0.05246900,1
0.05159700,1
0.05072200,1
0.04984400,1
0.04896400,1
0.04808400,1
0.04720300,1
0.04632300,1
0.04544500,1
0.04457000,1
0.04369900,1
0.04283300,1
0.04197200,1
0.04111900,1
0.04027300,1
0.03943600,1
0.03860800,1
0.03779100,1
0.03698400,1
0.03618900,1
0.03540700,1
0.03463900,1
0.03388400,1
0.03314400,1
0.03241800,1
0.03170900,1
0.03101600,1
0.03033900,1
0.02967900,1
0.02903700,1
0.02841300,1
0.02780700,1
0.02721900,1
0.02665000,1
0.02610000,1
0.02556900,1
0.02505800,1
0.02456500,1
0.02409200,1
0.02363900,1
0.02320600,1
0.02279200,1
0.02239700,1
0.02202300,1
0.02166800,1
0.02133300,1
0.02101700,1
0.02072100,1
0.02044400,1
0.02018700,1
0.01995000,1
0.01973100,1
0.01953200,1
0.01935200,1
0.01919100,1
0.01905000,1
0.01892700,1
0.01882300,1
0.01873900,1
0.01867300,1
0.01862600,1
0.01859700,1
0.01859100,1
0.52646900,1
0.52621100,1
0.52541500,1
0.52409000,1
0.52224200,1
0.51987500,1
0.51699800,1
0.51361800,1
0.50974700,1
0.50539600,1
0.50057900,1
0.49530900,1
0.48960400,1
0.48347900,1
0.47695400,1
0.47004800,1
0.46278100,1
0.45517400,1
0.44725000,1
0.43903100,1
0.43054000,1
0.42180200,1
0.41284000,1
0.40368000,1
0.39434500,1
0.38486200,1
0.37525400,1
0.36554700,1
0.35576600,1
0.34593400,1
0.33607600,1
0.32621600,1
0.31637600,1
0.30657900,1
0.29684800,1
0.28720200,1
0.27766200,1
0.26824800,1
0.25897800,1
0.24987000,1
0.24093900,1
0.23220200,1
0.22367300,1
0.21536400,1
0.20728700,1
0.19945500,1
0.19187500,1
0.18455800,1
0.17750900,1
0.17073600,1
0.16424400,1
0.15803500,1
0.15211400,1
0.14648100,1
0.14113700,1
0.13608300,1
0.13131500,1
0.12683300,1
0.12263300,1
0.11871100,1
0.11506100,1
0.11167800,1
0.10855600,1
0.10568700,1
0.10306400,1
0.10067900,1
0.09852200,1
0.09658500,1
0.09485800,1
0.09333000,1
0.09199300,1
0.09083400,1
0.08984500,1
0.08901300,1
0.08832800,1
0.08778000,1
0.08735700,1
0.08704900,1
0.08684500,1
0.08673400,1
0.08670600,1
0.08675100,1
0.08686000,1
0.08702100,1
0.08722700,1
0.08746900,1
0.08773700,1
0.08802300,1
0.08832000,1
0.08862000,1
0.08891600,1
0.08920100,1
0.08947000,1
0.08971600,1
0.08993500,1
0.09012100,1
0.09027000,1
0.09037800,1
0.09044100,1
0.09045700,1
0.09042300,1
0.09033600,1
0.09019400,1
0.08999600,1
0.08974200,1
0.08942900,1
0.08905800,1
0.08862900,1
0.08814200,1
0.08759700,1
0.08699600,1
0.08633800,1
0.08562700,1
0.08486200,1
0.08404600,1
0.08318100,1
0.08226900,1
0.08131200,1
0.08031200,1
0.07927300,1
0.07819600,1
0.07708400,1
0.07594100,1
0.07476800,1
0.07356900,1
0.07234600,1
0.07110300,1
0.06984200,1
0.06856700,1
0.06727900,1
0.06598200,1
0.06467900,1
0.06337200,1
0.06206300,1
0.06075700,1
0.05945300,1
0.05815700,1
0.05686900,1
0.05559100,1
0.05432700,1
0.05307700,1
0.05184400,1
0.05062900,1
0.04943500,1
0.04826300,1
0.04711400,1
0.04598900,1
0.04489100,1
0.04381900,1
0.04277600,1
0.04176200,1
0.04077700,1
0.03982400,1
0.03890100,1
0.03801100,1
0.03715300,1
0.03632800,1
0.03553600,1
0.03477800,1
0.03405400,1
0.03336300,1
0.03270700,1
0.03208500,1
0.03149700,1
0.03094300,1
0.03042400,1
0.02993900,1
0.02948800,1
0.02907000,1
0.02868700,1
0.02833800,1
0.02802200,1
0.02774000,1
0.02749200,1
0.02727600,1
0.02709500,1
0.02694600,1
0.02683000,1
0.02674800,1
0.02669800,1
0.02668600,1
1.22827400,1
1.22767200,1
1.22590200,1
1.22295700,1
1.21884600,1
1.21358200,1
1.20718000,1
1.19965900,1
1.19104200,1
1.18135400,1
1.17062400,1
1.15888200,1
1.14616300,1
1.13250400,1
1.11794200,1
1.10252100,1
1.08628300,1
1.06927200,1
1.05153700,1
1.03312500,1
1.01408500,1
0.99446800,1
0.97432600,1
0.95371000,1
0.93267200,1
0.91126500,1
0.88954200,1
0.86755300,1
0.84535100,1
0.82298700,1
0.80051100,1
0.77797300,1
0.75541900,1
0.73289700,1
0.71045200,1
0.68812700,1
0.66596500,1
0.64400500,1
0.62228600,1
0.60084300,1
0.57971100,1
0.55892000,1
0.53850200,1
0.51848200,1
0.49888700,1
0.47973800,1
0.46105600,1
0.44286000,1
0.42516500,1
0.40798400,1
0.39132900,1
0.37521000,1
0.35963400,1
0.34460400,1
0.33012600,1
0.31620000,1
0.30282500,1
0.28999900,1
0.27771800,1
0.26597800,1
0.25477000,1
0.24408700,1
0.23392000,1
0.22425700,1
0.21508700,1
0.20639900,1
0.19817700,1
0.19040900,1
0.18308000,1
0.17617400,1
0.16967700,1
0.16357100,1
0.15784100,1
0.15247100,1
0.14744400,1
0.14274300,1
0.13835200,1
0.13425600,1
0.13043700,1
0.12688000,1
0.12356900,1
0.12049000,1
0.11762700,1
0.11496600,1
0.11249400,1
0.11019600,1
0.10806000,1
0.10607300,1
0.10422400,1
0.10250100,1
0.10089500,1
0.09939400,1
0.09798900,1
0.09667200,1
0.09543400,1
0.09426700,1
0.09316500,1
0.09212100,1
0.09112800,1
0.09018200,1
0.08927700,1
0.08840900,1
0.08757400,1
0.08676800,1
0.08598800,1
0.08523300,1
0.08449900,1
0.08378400,1
0.08308800,1
0.08240800,1
0.08174500,1
0.08109700,1
0.08046400,1
0.07984500,1
0.07924200,1
0.07865400,1
0.07808100,1
0.07752500,1
0.07698500,1
0.07646300,1
0.07595900,1
0.07547500,1
0.07501100,1
0.07456800,1
0.07414700,1
0.07374900,1
0.07337500,1
0.07302600,1
0.07270200,1
0.07240600,1
0.07213600,1
0.07189400,1
0.07168000,1
0.07149500,1
0.07134000,1
0.07121300,1
0.07111600,1
0.07104800,1
0.07100900,1
0.07099900,1
0.07101800,1
0.07106400,1
0.07113800,1
0.07123900,1
0.07136500,1
0.07151600,1
0.07169000,1
0.07188700,1
0.07210400,1
0.07234100,1
0.07259700,1
0.07286800,1
0.07315500,1
0.07345500,1
0.07376600,1
0.07408600,1
0.07441400,1
0.07474800,1
0.07508500,1
0.07542500,1
0.07576400,1
0.07610200,1
0.07643500,1
0.07676300,1
0.07708300,1
0.07739300,1
0.07769300,1
0.07798000,1
0.07825200,1
0.07850900,1
0.07874800,1
0.07896900,1
0.07916900,1
0.07934900,1
0.07950700,1
0.07964200,1
0.07975400,1
0.07984100,1
0.07990400,1
0.07994200,1
0.07995500,1
1.04826300,1
1.04767300,1
1.04590000,1
1.04295300,1
1.03884300,1
1.03358500,1
1.02720000,1
1.01971100,1
1.01114800,1
1.00154100,1
0.99092600,1
0.97934400,1
0.96683500,1
0.95344500,1
0.93922300,1
0.92421900,1
0.90848500,1
0.89207500,1
0.87504600,1
0.85745500,1
0.83935900,1
0.82081700,1
0.80188800,1
0.78263100,1
0.76310400,1
0.74336400,1
0.72346800,1
0.70347300,1
0.68343300,1
0.66339900,1
0.64342300,1
0.62355300,1
0.60383500,1
0.58431400,1
0.56503000,1
0.54602200,1
0.52732600,1
0.50897500,1
0.49099900,1
0.47342500,1
0.45627600,1
0.43957400,1
0.42333700,1
0.40758000,1
0.39231600,1
0.37755300,1
0.36329900,1
0.34955800,1
0.33633100,1
0.32361900,1
0.31141700,1
0.29972200,1
0.28852700,1
0.27782200,1
0.26759700,1
0.25784100,1
0.24854100,1
0.23968200,1
0.23124900,1
0.22322700,1
0.21559900,1
0.20834600,1
0.20145300,1
0.19490000,1
0.18867100,1
0.18274600,1
0.17710900,1
0.17174100,1
0.16662500,1
0.16174400,1
0.15708200,1
0.15262300,1
0.14835100,1
0.14425300,1
0.14031300,1
0.13652000,1
0.13286000,1
0.12932300,1
0.12589700,1
0.12257300,1
0.11934100,1
0.11619400,1
0.11312300,1
0.11012300,1
0.10718800,1
0.10431200,1
0.10149100,1
0.09872200,1
0.09600200,1
0.09332800,1
0.09069900,1
0.08811300,1
0.08557100,1
0.08307200,1
0.08061600,1
0.07820500,1
0.07583900,1
0.07352100,1
0.07125200,1
0.06903400,1
0.06687100,1
0.06476400,1
0.06271600,1
0.06073200,1
0.05881300,1
0.05696300,1
0.05518600,1
0.05348500,1
0.05186300,1
0.05032500,1
0.04887300,1
0.04751000,1
0.04624100,1
0.04506900,1
0.04399600,1
0.04302700,1
0.04216300,1
0.04140800,1
0.04076400,1
0.04023300,1
0.03981900,1
0.03952200,1
0.03934500,1
0.03928900,1
0.03935600,1
0.03954600,1
0.03986000,1
0.04029800,1
0.04086100,1
0.04154800,1
0.04235900,1
0.04329200,1
0.04434700,1
0.04552000,1
0.04681200,1
0.04821800,1
0.04973600,1
0.05136300,1
0.05309500,1
0.05492800,1
0.05685800,1
0.05888000,1
0.06098900,1
0.06318000,1
0.06544600,1
0.06778100,1
0.07017900,1
0.07263300,1
0.07513500,1
0.07768000,1
0.08025800,1
0.08286200,1
0.08548500,1
0.08811700,1
0.09075100,1
0.09337800,1
0.09598900,1
0.09857600,1
0.10113100,1
0.10364500,1
0.10610900,1
0.10851500,1
0.11085500,1
0.11312100,1
0.11530400,1
0.11739800,1
0.11939400,1
0.12128600,1
0.12306600,1
0.12473000,1
0.12626900,1
0.12768000,1
0.12895600,1
0.13009300,1
0.13108800,1
0.13193500,1
0.13263300,1
0.13317900,1
0.13357000,1
0.13380500,1
0.13387900,1
0.04703600,2
0.04701700,2
0.04695100,2
0.04684200,2
0.04669000,2
0.04649500,2
0.04625800,2
0.04598100,2
0.04566400,2
0.04531000,2
0.04491900,2
0.04449300,2
0.04403400,2
0.04354400,2
0.04302600,2
0.04248000,2
0.04191000,2
0.04131900,2
0.04070700,2
0.04007900,2
0.03943600,2
0.03878200,2
0.03811900,2
0.03744900,2
0.03677600,2
0.03610300,2
0.03543100,2
0.03476400,2
0.03410400,2
0.03345400,2
0.03281700,2
0.03219400,2
0.03158900,2
0.03100300,2
0.03043900,2
0.02989800,2
0.02938400,2
0.02889700,2
0.02843900,2
0.02801100,2
0.02761600,2
0.02725500,2
0.02692700,2
0.02663500,2
0.02638000,2
0.02616000,2
0.02597800,2
0.02583400,2
0.02572700,2
0.02565700,2
0.02562500,2
0.02563000,2
0.02567100,2
0.02574800,2
0.02586000,2
0.02600600,2
0.02618500,2
0.02639600,2
0.02663700,2
0.02690700,2
0.02720500,2
0.02752900,2
0.02787800,2
0.02824900,2
0.02864000,2
0.02905100,2
0.02947800,2
0.02992000,2
0.03037500,2
0.03084100,2
0.03131600,2
0.03179800,2
0.03228500,2
0.03277400,2
0.03326400,2
0.03375300,2
0.03423800,2
0.03471900,2
0.03519200,2
0.03565700,2
0.03611100,2
0.03655300,2
0.03698100,2
0.03739400,2
0.03779000,2
0.03816800,2
0.03852600,2
0.03886400,2
0.03918000,2
0.03947300,2
0.03974300,2
0.03998900,2
0.04020900,2
0.04040400,2
0.04057200,2
0.04071400,2
0.04082900,2
0.04091600,2
0.04097700,2
0.04101000,2
0.04101600,2
0.04099400,2
0.04094600,2
0.04087100,2
0.04077000,2
0.04064400,2
0.04049200,2
0.04031500,2
0.04011500,2
0.03989100,2
0.03964400,2
0.03937600,2
0.03908700,2
0.03877900,2
0.03845100,2
0.03810500,2
0.03774200,2
0.03736300,2
0.03696900,2
0.03656200,2
0.03614100,2
0.03570800,2
0.03526500,2
0.03481200,2
0.03435100,2
0.03388100,2
0.03340600,2
0.03292500,2
0.03243900,2
0.03195000,2
0.03145900,2
0.03096600,2
0.03047300,2
0.02998000,2
0.02948800,2
0.02899800,2
0.02851100,2
0.02802800,2
0.02754900,2
0.02707500,2
0.02660700,2
0.02614500,2
0.02569000,2
0.02524300,2
0.02480500,2
0.02437400,2
0.02395300,2
0.02354200,2
0.02314000,2
0.02274900,2
0.02236800,2
0.02199800,2
0.02164000,2
0.02129300,2
0.02095700,2
0.02063400,2
0.02032200,2
0.02002300,2
0.01973600,2
0.01946200,2
0.01920000,2
0.01895100,2
0.01871500,2
0.01849100,2
0.01828000,2
0.01808200,2
0.01789700,2
0.01772500,2
0.01756500,2
0.01741900,2
0.01728500,2
0.01716400,2
0.01705500,2
0.01696000,2
0.01687700,2
0.01680700,2
0.01675000,2
0.01670500,2
0.01667400,2
0.01665500,2
0.01664800,2
0.07704500,2
