192.8,12.56,2.72,1.28,0.8,1.84,0.6,2.32,4.44,1.72,1.84,1.76,1.56,0.2,0.88,1.64,2.92,7.08,12.52,4.52
194.52,6.2,2.72,1.48,1.08,1.96,0.76,2.48,4.8,2.64,2.32,2.36,2.32,0.76,1.64,2.64,3.4,7,11.36,3.56
202.32,8.8,2.8,1.04,0.72,1.68,1.08,2.6,4.64,2.56,2.32,2.36,2.32,0.68,1.56,2.6,2.8,5.32,5.12,2.68
155.16,13,1.72,1.76,2,1.88,0.72,0.52,0.48,0.28,0.8,0.92,1.32,0.64,0.16,0.52,3.56,11.64,33.48,25.44
177.36,8.72,3.28,1.76,1.4,2.36,0.36,2.04,4.44,1.76,2.16,2.24,2.28,0.28,0.88,1.64,2.92,7.64,20.12,12.36
148.4,10.28,1.48,1.16,1.28,1.48,0.12,0.6,0.6,0.92,0.88,1.24,1,0.64,0.16,0.52,3.36,17.68,46.8,17.4
155.16,13,1.72,1.76,2,1.88,0.72,0.52,0.48,0.28,0.8,0.92,1.32,0.64,0.16,0.52,3.56,11.64,33.48,25.44
131.04,7.2,1.72,0.64,0.8,0.92,0.12,0.44,0.36,0.84,0.88,1.64,1.72,0.84,0.24,0.36,2.52,17.76,56.28,29.68
