88,88,88,1
88,88,88,1
84,84,84,1
99,99,99,1
97,97,97,1
92,92,92,1
88,88,88,1
103,103,103,1
90,90,90,1
101,101,101,1
97,97,97,1
91,91,91,1
81,81,81,1
87,87,87,1
94,94,94,1
102,102,102,1
89,89,89,1
77,77,77,1
88,88,88,1
103,103,103,1
96,96,96,1
96,96,96,1
95,95,95,1
104,104,104,1
108,108,108,1
94,94,94,1
108,108,108,1
98,98,98,1
108,108,108,1
93,93,93,1
96,96,96,1
89,89,89,1
87,87,87,1
94,94,94,1
93,93,93,1
93,93,93,1
110,110,110,1
96,96,96,1
101,101,101,1
102,102,102,1
107,107,107,1
101,101,101,1
103,103,103,1
109,109,109,1
96,96,96,1
93,93,93,1
108,108,108,1
104,104,104,1
93,93,93,1
109,109,109,1
113,113,113,1
108,108,108,1
103,103,103,1
126,126,126,1
135,135,135,1
121,121,121,1
124,124,124,1
125,125,125,1
111,111,111,1
86,86,86,1
84,84,84,1
89,89,89,1
88,88,88,1
90,90,90,1
93,93,93,1
90,90,90,1
80,80,80,1
92,92,92,1
89,89,89,1
84,84,84,1
95,95,95,1
104,104,104,1
81,81,81,1
88,88,88,1
111,111,111,1
89,89,89,1
89,89,89,1
96,96,96,1
73,73,73,1
87,87,87,1
105,105,105,1
93,93,93,1
91,91,91,1
111,111,111,1
96,96,96,1
103,103,103,1
91,91,91,1
105,105,105,1
106,106,106,1
91,91,91,1
87,87,87,1
91,91,91,1
104,104,104,1
103,103,103,1
107,107,107,1
106,106,106,1
98,98,98,1
103,103,103,1
104,104,104,1
107,107,107,1
100,100,100,1
95,95,95,1
99,99,99,1
100,100,100,1
99,99,99,1
119,119,119,1
117,117,117,1
102,102,102,1
110,110,110,1
110,110,110,1
114,114,114,1
115,115,115,1
127,127,127,1
118,118,118,1
106,106,106,1
108,108,108,1
116,116,116,1
101,101,101,1
95,95,95,1
108,108,108,1
88,88,88,1
82,82,82,1
86,86,86,1
99,99,99,1
98,98,98,1
90,90,90,1
86,86,86,1
93,93,93,1
79,79,79,1
100,100,100,1
90,90,90,1
110,110,110,1
103,103,103,1
89,89,89,1
87,87,87,1
97,97,97,1
96,96,96,1
96,96,96,1
94,94,94,1
102,102,102,1
83,83,83,1
87,87,87,1
83,83,83,1
98,98,98,1
107,107,107,1
105,105,105,1
118,118,118,1
88,88,88,1
108,108,108,1
103,103,103,1
100,100,100,1
100,100,100,1
96,96,96,1
105,105,105,1
105,105,105,1
94,94,94,1
102,102,102,1
102,102,102,1
93,93,93,1
102,102,102,1
98,98,98,1
109,109,109,1
95,95,95,1
105,105,105,1
129,129,129,1
117,117,117,1
120,120,120,1
112,112,112,1
119,119,119,1
117,117,117,1
117,117,117,1
104,104,104,1
106,106,106,1
112,112,112,1
109,109,109,1
93,93,93,1
87,87,87,1
103,103,103,1
103,103,103,1
84,84,84,1
92,92,92,1
106,106,106,1
81,81,81,1
82,82,82,1
90,90,90,1
91,91,91,1
84,84,84,1
101,101,101,1
110,110,110,1
92,92,92,1
102,102,102,1
106,106,106,1
95,95,95,1
99,99,99,1
107,107,107,1
87,87,87,1
85,85,85,1
82,82,82,1
91,91,91,1
88,88,88,1
101,101,101,1
99,99,99,1
104,104,104,1
85,85,85,1
103,103,103,1
96,96,96,1
96,96,96,1
108,108,108,1
114,114,114,1
105,105,105,1
108,108,108,1
108,108,108,1
99,99,99,1
94,94,94,1
100,100,100,1
92,92,92,1
99,99,99,1
108,108,108,1
105,105,105,1
92,92,92,1
106,106,106,1
118,118,118,1
117,117,117,1
112,112,112,1
102,102,102,1
115,115,115,1
113,113,113,1
109,109,109,1
104,104,104,1
110,110,110,1
102,102,102,1
102,102,102,1
82,82,82,1
96,96,96,1
106,106,106,1
92,92,92,1
85,85,85,1
90,90,90,1
96,96,96,1
93,93,93,1
96,96,96,1
91,91,91,1
104,104,104,1
93,93,93,1
90,90,90,1
97,97,97,1
76,76,76,1
106,106,106,1
99,99,99,1
90,90,90,1
90,90,90,1
85,85,85,1
109,109,109,1
96,96,96,1
87,87,87,1
77,77,77,1
94,94,94,1
96,96,96,1
100,100,100,1
87,87,87,1
108,108,108,1
106,106,106,1
107,107,107,1
100,100,100,1
103,103,103,1
108,108,108,1
109,109,109,1
97,97,97,1
105,105,105,1
98,98,98,1
110,110,110,1
95,95,95,1
96,96,96,1
109,109,109,1
107,107,107,1
101,101,101,1
107,107,107,1
94,94,94,1
97,97,97,1
117,117,117,1
127,127,127,1
117,117,117,1
97,97,97,1
121,121,121,1
105,105,105,1
97,97,97,1
101,101,101,1
116,116,116,1
104,104,104,1
99,99,99,1
101,101,101,1
92,92,92,1
93,93,93,1
84,84,84,1
84,84,84,1
91,91,91,1
80,80,80,1
97,97,97,1
89,89,89,1
82,82,82,1
97,97,97,1
89,89,89,1
94,94,94,1
87,87,87,1
90,90,90,1
86,86,86,1
85,85,85,1
80,80,80,1
96,96,96,1
96,96,96,1
99,99,99,1
90,90,90,1
108,108,108,1
84,84,84,1
107,107,107,1
89,89,89,1
92,92,92,1
88,88,88,1
108,108,108,1
99,99,99,1
106,106,106,1
105,105,105,1
89,89,89,1
97,97,97,1
101,101,101,1
99,99,99,1
73,73,73,1
99,99,99,1
90,90,90,1
108,108,108,1
104,104,104,1
97,97,97,1
96,96,96,1
106,106,106,1
99,99,99,1
119,119,119,1
104,104,104,1
104,104,104,1
111,111,111,1
128,128,128,1
110,110,110,1
112,112,112,1
115,115,115,1
101,101,101,1
97,97,97,1
109,109,109,1
103,103,103,1
113,113,113,1
102,102,102,1
99,99,99,1
102,102,102,1
75,75,75,1
88,88,88,1
92,92,92,1
86,86,86,1
86,86,86,1
83,83,83,1
83,83,83,1
88,88,88,1
102,102,102,1
108,108,108,1
93,93,93,1
87,87,87,1
103,103,103,1
97,97,97,1
89,89,89,1
100,100,100,1
96,96,96,1
94,94,94,1
86,86,86,1
92,92,92,1
102,102,102,1
99,99,99,1
100,100,100,1
103,103,103,1
96,96,96,1
90,90,90,1
92,92,92,1
95,95,95,1
99,99,99,1
105,105,105,1
109,109,109,1
98,98,98,1
86,86,86,1
99,99,99,1
104,104,104,1
94,94,94,1
108,108,108,1
105,105,105,1
93,93,93,1
100,100,100,1
111,111,111,1
119,119,119,1
118,118,118,1
102,102,102,1
109,109,109,1
114,114,114,1
115,115,115,1
119,119,119,1
110,110,110,1
106,106,106,1
105,105,105,1
117,117,117,1
115,115,115,1
118,118,118,1
109,109,109,1
98,98,98,1
93,93,93,1
95,95,95,1
94,94,94,1
91,91,91,1
94,94,94,1
106,106,106,1
98,98,98,1
94,94,94,1
78,78,78,1
82,82,82,1
96,96,96,1
105,105,105,1
107,107,107,1
93,93,93,1
85,85,85,1
95,95,95,1
95,95,95,1
94,94,94,1
86,86,86,1
79,79,79,1
90,90,90,1
98,98,98,1
105,105,105,1
104,104,104,1
105,105,105,1
98,98,98,1
86,86,86,1
96,96,96,1
100,100,100,1
88,88,88,1
108,108,108,1
107,107,107,1
96,96,96,1
91,91,91,1
100,100,100,1
106,106,106,1
115,115,115,1
104,104,104,1
96,96,96,1
109,109,109,1
106,106,106,1
114,114,114,1
110,110,110,1
97,97,97,1
106,106,106,1
114,114,114,1
106,106,106,1
104,104,104,1
111,111,111,1
121,121,121,1
103,103,103,1
108,108,108,1
115,115,115,1
122,122,122,1
129,129,129,1
113,113,113,1
119,119,119,1
94,94,94,1
97,97,97,1
95,95,95,1
86,86,86,1
89,89,89,1
91,91,91,1
100,100,100,1
97,97,97,1
107,107,107,1
96,96,96,1
90,90,90,1
91,91,91,1
111,111,111,1
91,91,91,1
78,78,78,1
106,106,106,1
95,95,95,1
100,100,100,1
97,97,97,1
97,97,97,1
100,100,100,1
88,88,88,1
100,100,100,1
114,114,114,1
102,102,102,1
99,99,99,1
89,89,89,1
94,94,94,1
96,96,96,1
100,100,100,1
102,102,102,1
107,107,107,1
107,107,107,1
93,93,93,1
96,96,96,1
116,116,116,1
124,124,124,1
117,117,117,1
92,92,92,1
102,102,102,1
101,101,101,1
108,108,108,1
103,103,103,1
90,90,90,1
106,106,106,1
106,106,106,1
114,114,114,1
117,117,117,1
124,124,124,1
120,120,120,1
111,111,111,1
111,111,111,1
111,111,111,1
126,126,126,1
134,134,134,1
122,122,122,1
118,118,118,1
128,128,128,1
90,90,90,1
87,87,87,1
87,87,87,1
91,91,91,1
79,79,79,1
104,104,104,1
88,88,88,1
96,96,96,1
101,101,101,1
92,92,92,1
86,86,86,1
86,86,86,1
83,83,83,1
67,67,67,1
78,78,78,1
91,91,91,1
93,93,93,1
90,90,90,1
98,98,98,1
92,92,92,1
82,82,82,1
90,90,90,1
96,96,96,1
92,92,92,1
98,98,98,1
105,105,105,1
104,104,104,1
84,84,84,1
78,78,78,1
99,99,99,1
91,91,91,1
107,107,107,1
104,104,104,1
102,102,102,1
99,99,99,1
109,109,109,1
105,105,105,1
112,112,112,1
113,113,113,1
98,98,98,1
108,108,108,1
106,106,106,1
109,109,109,1
106,106,106,1
105,105,105,1
90,90,90,1
103,103,103,1
114,114,114,1
120,120,120,1
98,98,98,1
129,129,129,1
115,115,115,1
115,115,115,1
118,118,118,1
